URL,Tıklamalar,Gösterimler,Internal PageRank,PR_Score_100,Final_SEO_Power_Score
https://seotrio.com/,180,717,0.0284255604750756,100.0,87.24
https://seotrio.com/site-degeri-hesaplama/,94,1199,0.0284255604750756,100.0,72.03
https://seotrio.com/ekibimiz/,5,297,0.0284255604750756,100.0,51.9
https://seotrio.com/seo-fiyatlari/,1,486,0.0284255604750756,100.0,51.71
https://seotrio.com/seo-egitimi/,3,169,0.0284255604750756,100.0,51.11
https://seotrio.com/iletisim/,0,284,0.0284255604750756,100.0,50.89
https://seotrio.com/siralama-faktorleri/,1,103,0.0284255604750756,100.0,50.52
https://seotrio.com/hakkimizda/,0,127,0.0284255604750756,100.0,50.4
https://seotrio.com/kurumsal-seo-danismanligi/,0,100,0.0284255604750756,100.0,50.31
https://seotrio.com/seo-uyumlu-icerik/,1,32,0.0284255604750756,100.0,50.29
https://seotrio.com/seo-sozlugu/,1,12,0.0284255604750756,100.0,50.23
https://seotrio.com/seo-danismanligi/,0,61,0.0284255604750756,100.0,50.19
https://seotrio.com/birebir-seo-egitimi/,0,54,0.0284255604750756,100.0,50.17
https://seotrio.com/performans-odakli-reklam-danismanligi/,0,1,0.0284255604750756,100.0,50.0
https://seotrio.com/anahtar-kelime-bulma/,0,4796,0.003011445763304,10.59,20.3
https://seotrio.com/schema-org/,3,348,0.0021408418494905,7.53,5.44
https://seotrio.com/paravan-blog/,2,1008,0.0008826994920595,3.11,5.09
https://seotrio.com/site-haritasi/,0,56,0.0027665619634144,9.73,5.04
https://seotrio.com/seo/arama-motorlari-nasil-calisir,0,3,0.002744098645814,9.65,4.84
https://seotrio.com/da-nedir/,2,616,0.0011772191475612,4.14,4.39
https://seotrio.com/ahrefs/,1,308,0.0018167512604164,6.39,4.35
https://seotrio.com/seo/anahtar-kelime-nedir,0,1,0.0023921398542913,8.42,4.21
https://seotrio.com/yer-nedir/,0,262,0.0019285548083403,6.78,4.21
https://seotrio.com/bekleme-suresi/,3,426,0.0011971327336703,4.21,4.02
https://seotrio.com/seo-uzmani/,0,216,0.0017998049807433,6.33,3.84
https://seotrio.com/tarama-butcesi/,1,11,0.0020467897267688,7.2,3.83
https://seotrio.com/navboost-nedir/,4,16,0.0016952045243872,5.96,3.81
https://seotrio.com/user-intent-nedir/,1,15,0.0020274441990933,7.13,3.81
https://seotrio.com/core-web-vitals/,1,512,0.0011408924443578,4.01,3.8
https://seotrio.com/meta-title/,1,162,0.0017368125400225,6.11,3.76
https://seotrio.com/backlink/,0,94,0.0019020348696987,6.69,3.64
https://seotrio.com/yonlendirme-dongusu-nedir/,0,4,0.0020255059023726,7.13,3.58
https://seotrio.com/meta-description/,0,69,0.0019094146335228,6.72,3.57
https://seotrio.com/bulten-105/,1,7,0.0019012335108056,6.69,3.56
https://seotrio.com/robots-txt/,1,468,0.0010752419311868,3.78,3.55
https://seotrio.com/ucretli-trafik-nedir/,0,12,0.0019968102141627,7.02,3.55
https://seotrio.com/yandex-metrica-nedir/,1,4,0.0018848490848123,6.63,3.52
https://seotrio.com/yeni-kullanici-nedir/,0,3,0.0019746775342556,6.95,3.48
https://halasyasam.seotrio.com/incek-saglikli-yasam-merkezi/,9,550,0.0,0.0,3.47
https://seotrio.com/uluslararasi-seo-nedir/,0,1,0.0019456242066327,6.84,3.43
https://seotrio.com/site-hizi/,0,15,0.0019041049609876,6.7,3.4
https://seotrio.com/bulten-107/,0,8,0.0019012335108056,6.69,3.37
https://seotrio.com/bulten-106/,0,6,0.0019012335108056,6.69,3.36
https://seotrio.com/off-page-seo-nedir/,0,381,0.0012064707169812,4.24,3.31
https://seotrio.com/gorseller/,0,23,0.0018281899352455,6.43,3.29
https://seotrio.com/utm-nedir/,0,1,0.0018682065101303,6.57,3.29
https://seotrio.com/mobil-uyumluluk/,0,35,0.0017946746607608,6.31,3.27
https://seotrio.com/otorite-skoru-nedir/,2,350,0.0009716817388848,3.42,3.19
https://seotrio.com/blog/page/3/,1,1,0.0016940306665004,5.96,3.18
https://seotrio.com/mobil-seo-nedir/,1,331,0.001109850296162,3.9,3.18
https://seotrio.com/uygulamalar-nedir/,0,3,0.0017933149254083,6.31,3.16
https://seotrio.com/yonlendirme-zinciri-nedir/,0,8,0.0017416104453307,6.13,3.09
https://seotrio.com/meta-etiketleri/,0,119,0.0015311586302474,5.39,3.07
https://seotrio.com/hemen-cikma-orani/,1,24,0.0015517981209351,5.46,3.0
https://seotrio.com/footer-link-nedir/,3,186,0.0010447612795196,3.68,3.0
https://seotrio.com/meta-etiketleri-nedir/,0,274,0.0012164571977566,4.28,3.0
https://seotrio.com/seo-sozlugu/page/2/,0,3,0.0016385718678581,5.76,2.89
https://seotrio.com/all-in-one-seo/,0,15,0.0015962867785925,5.62,2.85
https://seotrio.com/gorunurluk-nedir/,0,240,0.0010974156985893,3.86,2.68
https://seotrio.com/anahtar-kelime/,0,347,0.0008986948921729,3.16,2.67
https://seotrio.com/heading-etiketi-nedir/,1,74,0.0012716177154209,4.47,2.66
https://seotrio.com/ozellestirilmis-arama-nedir/,2,140,0.0010229475096046,3.6,2.63
https://seotrio.com/local-seo-nedir/,0,193,0.0011395383228805,4.01,2.61
https://seotrio.com/drop-off-rate-nedir/,2,46,0.0011654521404218,4.1,2.58
https://seotrio.com/eat-nedir/,0,308,0.0009072718918599,3.19,2.56
https://seotrio.com/cro-nedir/,0,184,0.0011206377650294,3.94,2.55
https://seotrio.com/ortalama-konum-nedir/,2,55,0.001127423421859,3.97,2.54
https://seotrio.com/seo-nedir-3/,2,41,0.0011314342430876,3.98,2.51
https://seotrio.com/mozrank-nedir/,0,184,0.001060307949736,3.73,2.44
https://seotrio.com/paravan-blog-nedir/,0,168,0.001081526682064,3.8,2.43
https://seotrio.com/lsi-nedir-2/,0,122,0.0011493231875911,4.04,2.4
https://seotrio.com/hidden-links-nedir/,2,51,0.0010537751920792,3.71,2.4
https://seotrio.com/external-links-nedir/,0,162,0.0010553230912735,3.71,2.36
https://seotrio.com/fmp-nedir/,1,148,0.0009594680497336,3.38,2.35
https://seotrio.com/capraz-linkleme-nedir/,1,5,0.0012045552005655,4.24,2.33
https://seotrio.com/hreflang-etiketi-nedir/,0,118,0.001105614837663,3.89,2.31
https://seotrio.com/etkilesimli-icerik-nedir/,0,13,0.0012855946843362,4.52,2.3
https://seotrio.com/serp-nedir/,0,66,0.0011841111517956,4.17,2.29
https://seotrio.com/aso-nedir/,0,123,0.0010747739258969,3.78,2.28
https://seotrio.com/ozgun-icerik-nedir/,1,149,0.0008852811975398,3.11,2.22
https://seotrio.com/referring-domain-degeri-nedir/,1,25,0.0011078684422276,3.9,2.22
https://seotrio.com/citation-flow-nedir/,1,7,0.0011365484126057,4.0,2.22
https://seotrio.com/keyword-density-nedir/,0,8,0.0012409244783602,4.37,2.21
https://seotrio.com/session-nedir/,0,13,0.0012301972364091,4.33,2.2
https://seotrio.com/kullanici-dostu-nedir/,0,37,0.0011841522369192,4.17,2.2
https://seotrio.com/link-insasi-nedir/,0,37,0.0011798451762864,4.15,2.19
https://seotrio.com/lsi-nedir/,1,4,0.0011298625139031,3.97,2.19
https://seotrio.com/index-nedir/,0,5,0.0012303620306044,4.33,2.18
https://seotrio.com/bulten/,2,23,0.0009720414916828,3.42,2.17
https://seotrio.com/noindex-etiketi-nedir/,0,1,0.0012302711040921,4.33,2.17
https://seotrio.com/cloaking-nedir/,0,107,0.0010404480152264,3.66,2.16
https://seotrio.com/infinite-scroll-nedir/,0,52,0.0011283375468762,3.97,2.15
https://seotrio.com/cdn-nedir/,0,3,0.0012125898239994,4.27,2.14
https://seotrio.com/outbound-link-nedir/,0,6,0.0012068356305096,4.25,2.14
https://seotrio.com/navigasyon-nedir/,0,33,0.0011507933295616,4.05,2.13
https://seotrio.com/rankbrain-nedir/,0,46,0.0011311609369249,3.98,2.13
https://seotrio.com/seo-gorunurlugu-nedir/,0,45,0.0011304690736849,3.98,2.13
https://seotrio.com/arama-sorgusu-nedir/,0,39,0.0011378043018345,4.0,2.12
https://seotrio.com/html-sitemap-nedir/,1,3,0.0010899575443265,3.83,2.12
https://seotrio.com/bot-nedir/,0,78,0.001066235133476,3.75,2.12
https://seotrio.com/protokol-nedir/,0,18,0.0011676092497875,4.11,2.11
https://seotrio.com/metrikler-nedir/,0,88,0.0010361523040905,3.65,2.1
https://seotrio.com/average-visit-duration-nedir/,1,2,0.0010822316768302,3.81,2.1
https://seotrio.com/ic-seo-nedir/,0,55,0.0010953476785571,3.85,2.1
https://seotrio.com/amp-nedir/,0,2,0.0011917169375918,4.19,2.1
https://seotrio.com/long-tail-keywords-nedir/,0,36,0.0011296766012883,3.97,2.1
https://seotrio.com/ajax-nedir/,0,18,0.0011549679036822,4.06,2.09
https://seotrio.com/featured-snippets-nedir/,0,70,0.0010561137193474,3.72,2.08
https://seotrio.com/domain-uzantisi-nedir/,0,10,0.0011663859192864,4.1,2.08
https://seotrio.com/google-search-console/,0,6,0.0011731298903305,4.13,2.08
https://seotrio.com/content-nedir/,0,5,0.0011689087747528,4.11,2.07
https://seotrio.com/link-nedir/,0,118,0.0009632395464695,3.39,2.06
https://seotrio.com/above-the-fold-nedir/,0,13,0.0011441366444007,4.03,2.05
https://seotrio.com/cift-tiklama-nedir/,1,17,0.0010217470622223,3.59,2.04
https://seotrio.com/evergreen-content-nedir/,0,4,0.0011525290244203,4.05,2.04
https://seotrio.com/engagement-nedir/,0,23,0.0011169127596383,3.93,2.04
https://seotrio.com/url-kisaltma-nedir/,0,2,0.0011562658072821,4.07,2.04
https://seotrio.com/duplicate-content-nedir/,0,6,0.0011483898076325,4.04,2.04
https://seotrio.com/link-bait-nedir/,0,141,0.0009085515799872,3.2,2.04
https://seotrio.com/cikis-sayfasi-nedir/,0,30,0.001107029410556,3.89,2.04
https://seotrio.com/meta-aciklamasi-nedir/,0,25,0.0011139200324843,3.92,2.04
https://seotrio.com/donusum-hunisi-nedir/,0,6,0.0011438141792721,4.02,2.03
https://seotrio.com/coklu-domain-yonetimi-nedir/,0,4,0.0011443251922449,4.03,2.03
https://seotrio.com/disallow-nedir/,0,76,0.0010176734279688,3.58,2.03
https://seotrio.com/ozel-url-yapilari-nedir/,0,98,0.0009801549719189,3.45,2.03
https://seotrio.com/image-sitemap-nedir/,0,7,0.001143133908224,4.02,2.03
https://seotrio.com/backrub-nedir/,0,166,0.0008540387968411,3.0,2.02
https://seotrio.com/domain-age-nedir/,0,23,0.0011073463477434,3.9,2.02
https://seotrio.com/paid-search-nedir/,0,70,0.0010263000824996,3.61,2.02
https://seotrio.com/pop-up-nedir/,0,1,0.0011472745760135,4.04,2.02
https://seotrio.com/cookie-nedir/,0,9,0.0011261876501085,3.96,2.01
https://seotrio.com/parametreli-url-nedir/,0,2,0.0011362596014427,4.0,2.0
https://seotrio.com/kullanici-yorumlari-nedir/,0,27,0.001088351995692,3.83,2.0
https://seotrio.com/yoast/,0,110,0.0009370803502981,3.3,1.99
https://seotrio.com/organik-arama-sonuclari-nedir/,0,23,0.001089167591943,3.83,1.99
https://seotrio.com/broken-link-nedir/,0,11,0.0011111485044509,3.91,1.99
https://seotrio.com/kategori-icerigi-nedir/,0,14,0.0010993665407768,3.87,1.98
https://seotrio.com/sem-nedir/,0,80,0.0009855282513499,3.47,1.98
https://seotrio.com/dynamic-rendering-nedir/,0,11,0.0011060809530876,3.89,1.98
https://seotrio.com/pogo-sticking-nedir/,1,12,0.0009946890932512,3.5,1.98
https://seotrio.com/indexing-nedir/,0,4,0.0011159565826873,3.93,1.98
https://seotrio.com/error-404-nedir/,0,21,0.0010805395765377,3.8,1.97
https://seotrio.com/path-subfolder-nedir/,0,3,0.0011155206565616,3.92,1.97
https://seotrio.com/erisilebilirlik-nedir/,0,12,0.0011010205528258,3.87,1.97
https://seotrio.com/kirik-link-nedir/,0,16,0.0010913723984663,3.84,1.97
https://seotrio.com/negatif-seo-nedir/,0,3,0.0011171337643199,3.93,1.97
https://seotrio.com/disavow-tool-nedir/,0,4,0.0011077688040495,3.9,1.96
https://seotrio.com/cerceve-nedir/,0,5,0.0011068580531767,3.89,1.96
https://seotrio.com/dogal-backlink-nedir/,0,19,0.0010791209293429,3.8,1.96
https://seotrio.com/keyword-nedir/,0,55,0.0010190853614225,3.59,1.96
https://seotrio.com/gzip-sikistirmasi-nedir/,0,7,0.001100620016304,3.87,1.96
https://seotrio.com/css-sprite-nedir/,0,25,0.0010698776460403,3.76,1.96
https://seotrio.com/konuk-yazarlik-nedir/,0,1,0.0011092619361257,3.9,1.95
https://seotrio.com/javascript-nedir/,0,2,0.001107426673825,3.9,1.95
https://seotrio.com/fcp-nedir/,0,1,0.0011059860590328,3.89,1.95
https://seotrio.com/cerez-politikasi-nedir/,0,3,0.0010982036763364,3.86,1.94
https://seotrio.com/deep-link-nedir/,0,16,0.0010736087530149,3.78,1.94
https://seotrio.com/indeksleme-nedir/,0,13,0.0010816084800252,3.81,1.94
https://seotrio.com/data-driven-seo-nedir/,0,64,0.0009816100063615,3.45,1.93
https://seotrio.com/aranma-hacmi-nedir/,0,6,0.0010860287378972,3.82,1.93
https://seotrio.com/gri-sapka-seo-nedir/,0,7,0.0010815984995088,3.81,1.92
https://seotrio.com/short-tail-keywords-nedir/,0,3,0.0010819769981096,3.81,1.91
https://seotrio.com/erisim-reach-nedir/,0,53,0.0009894912507209,3.48,1.91
https://seotrio.com/h1-nedir/,0,5,0.0010734479345456,3.78,1.9
https://seotrio.com/ip-nedir/,0,2,0.0010780335092986,3.79,1.9
https://seotrio.com/average-position-nedir/,0,16,0.0010475472081228,3.69,1.89
https://seotrio.com/proxy-nedir/,0,22,0.0010352262681787,3.64,1.89
https://seotrio.com/url-nedir/,0,1,0.0010687483346672,3.76,1.88
https://seotrio.com/anahtar-kelime-yogunlugu-nedir/,0,1,0.0010592868135997,3.73,1.87
https://seotrio.com/infografik-nedir/,0,4,0.0010544725139779,3.71,1.87
https://seotrio.com/bounce-rate-nedir/,0,2,0.0010580001641688,3.72,1.87
https://seotrio.com/cache-nedir/,0,2,0.0010602430784349,3.73,1.87
https://seotrio.com/marka-sorgulari-nedir/,0,4,0.0010546380187585,3.71,1.87
https://seotrio.com/canonical-nedir/,0,2,0.0010597289150492,3.73,1.87
https://seotrio.com/drip-campaign-nedir/,0,4,0.0010483715810761,3.69,1.86
https://seotrio.com/nap-nedir/,0,18,0.0010244341952806,3.6,1.86
https://seotrio.com/dizin-optimizasyonu-nedir/,0,2,0.0010527275394576,3.7,1.86
https://seotrio.com/rich-snippets-nedir/,0,6,0.0010489032745828,3.69,1.86
https://seotrio.com/entity-based-seo-nedir/,0,38,0.0009868887121397,3.47,1.85
https://seotrio.com/h2-nedir/,0,2,0.001050808888202,3.7,1.85
https://seotrio.com/natural-backlink-nedir/,0,14,0.0010244158774887,3.6,1.85
https://seotrio.com/one-cikan-snippet-nedir/,0,16,0.001025194046059,3.61,1.85
https://seotrio.com/google-my-business-nedir/,0,1,0.0010512430561322,3.7,1.85
https://seotrio.com/robots-txt-nedir/,0,1,0.0010498448744213,3.69,1.85
https://seotrio.com/dofollow-link-nedir/,0,14,0.0010224996671739,3.6,1.84
https://seotrio.com/compound-anchor-text-nedir/,0,19,0.0010120154338327,3.56,1.84
https://seotrio.com/keyword-stuffing-nedir/,0,7,0.0010266454272864,3.61,1.83
https://seotrio.com/icerik-nedir/,0,20,0.0010072831151761,3.54,1.83
https://seotrio.com/elektronik-pazarlama-nedir/,0,2,0.0010294210901985,3.62,1.82
https://seotrio.com/css-nedir/,0,2,0.0010330676426273,3.63,1.82
https://seotrio.com/da-ve-pa-nedir/,0,20,0.0009991791677884,3.52,1.82
https://seotrio.com/coklu-anahtar-kelime-stratejisi-nedir/,0,11,0.0010147953731406,3.57,1.82
https://seotrio.com/html-nedir/,0,1,0.0010349960051821,3.64,1.82
https://seotrio.com/lazy-loading-nedir/,0,8,0.0010187133430625,3.58,1.82
https://seotrio.com/exit-rate-nedir/,0,6,0.0010244245409822,3.6,1.82
https://seotrio.com/error-301-nedir/,0,36,0.0009625578177679,3.39,1.81
https://seotrio.com/dwell-time-nedir/,0,35,0.0009668891010263,3.4,1.81
https://seotrio.com/ftp-nedir/,0,1,0.0010246688564161,3.6,1.81
https://seotrio.com/dahili-baglantilar-nedir/,0,23,0.0009907623553857,3.49,1.81
https://seotrio.com/etkilesim-odakli-seo-nedir/,0,7,0.0010176172987495,3.58,1.81
https://seotrio.com/client-side-rendering-nedir/,0,18,0.0009996003896168,3.52,1.81
https://seotrio.com/musteri-yorumlari-nedir/,0,29,0.000972752045179,3.42,1.8
https://seotrio.com/a-b-testi-nedir/,0,1,0.0010233376678534,3.6,1.8
https://seotrio.com/dofollow-vs-nofollow/,0,10,0.0010006759428889,3.52,1.79
https://seotrio.com/pagination-etiketleri-nedir/,0,4,0.0010084987500456,3.55,1.79
https://seotrio.com/exact-match-anchor-text-nedir/,0,8,0.0009952219178276,3.5,1.78
https://seotrio.com/googlebot-nedir/,0,6,0.0010031938342535,3.53,1.78
https://seotrio.com/hosting-server-nedir/,0,1,0.0010113886323193,3.56,1.78
https://seotrio.com/impression-nedir/,0,2,0.0010062226676318,3.54,1.78
https://seotrio.com/brand-anchor-text-nedir/,0,3,0.0010080359696209,3.55,1.78
https://seotrio.com/paid-traffic-nedir/,0,18,0.000976082635486,3.43,1.77
https://seotrio.com/etkilesimli-reklamcilik-nedir/,0,4,0.0010005697411622,3.52,1.77
https://seotrio.com/mobil-uyumluluk-nedir/,0,2,0.0010002900676586,3.52,1.77
https://seotrio.com/nofollow-baglanti-nedir/,0,2,0.0009987997386265,3.51,1.76
https://seotrio.com/optimize-edilmis-icerik-nedir/,0,3,0.0009951351195875,3.5,1.76
https://seotrio.com/etiket-bulutu-nedir/,0,2,0.0009892490843953,3.48,1.75
https://seotrio.com/lsi-nedir-3/,0,12,0.0009754059529295,3.43,1.75
https://seotrio.com/link-farm-nedir/,0,35,0.0009261282926925,3.26,1.74
https://seotrio.com/jump-link-nedir/,0,16,0.0009573464138102,3.37,1.73
https://seotrio.com/etki-alani-skoru-nedir/,0,35,0.0009195693192979,3.24,1.73
https://seotrio.com/directory-submission-nedir/,0,8,0.0009616533406137,3.38,1.72
https://seotrio.com/backlink-nedir/,0,3,0.0009690652672149,3.41,1.71
https://seotrio.com/analitik-nedir/,0,1,0.0009703809800304,3.41,1.71
https://seotrio.com/lighthouse-nedir/,0,17,0.0009359340965447,3.29,1.7
https://seotrio.com/black-hat-link-insasi/,0,1,0.0009655897941114,3.4,1.7
https://seotrio.com/conversion-rate-nedir/,0,1,0.0009594460769779,3.38,1.69
https://seotrio.com/anchor-text-nedir/,0,6,0.0009407181533712,3.31,1.67
https://seotrio.com/kullanici-nedir/,0,19,0.0009075114011444,3.19,1.66
https://seotrio.com/link-juice-nedir/,0,1,0.0009357867210787,3.29,1.65
https://seotrio.com/data-schema-nedir/,0,4,0.0009123581289133,3.21,1.62
https://seotrio.com/schema-nedir/,0,1,0.0008963090355726,3.15,1.58
https://seotrio.com/anchor-text/,0,2,0.0008905977930926,3.13,1.57
https://seotrio.com/fid-nedir/,0,25,0.000847718287962,2.98,1.57
https://seotrio.com/giden-baglanti-nedir/,0,12,0.0008509195735572,2.99,1.53
https://bahadirbektas.seotrio.com/,4,44,0.0,0.0,0.92
https://halasyasam.seotrio.com/ankara-yoga/,3,88,0.0,0.0,0.86
https://bahadirbektas.seotrio.com/biz-kimiz/,3,87,0.0,0.0,0.86
https://seotrio.com/ucretsiz-seo-egitimi/,3,65,0.0,0.0,0.79
https://seotrio.com/teslimat-ve-iade-sartlari/,0,212,0.0,0.0,0.66
https://bahadirbektas.seotrio.com/kambiyo-taahhudu-nedir/,0,198,0.0,0.0,0.62
https://seotrio.com/seo/,2,50,0.0,0.0,0.55
https://halasyasam.seotrio.com/,1,99,0.0,0.0,0.5
https://bahadirbektas.seotrio.com/en/homepage/,2,32,0.0,0.0,0.49
https://bahadirbektas.seotrio.com/insaat-ve-imar-hukuku-hukuku-avukati/,0,19,0.0,0.0,0.06
https://halasyasam.seotrio.com/ankara-fizyoterapist/,0,15,0.0,0.0,0.05
https://halasyasam.seotrio.com/aci-biber-kilo-verdirir-mi-kapsaisin-ve-kilo-kaybi/,0,10,0.0,0.0,0.03
https://seotrio.com/mesafeli-satis-sozlesmesi/,0,4,0.0,0.0,0.01
